providerGameId,league,date,homeTeam,awayTeam,pickTeamId,pickTeamName,confidence,edgeScore,winProbability,actualWinner,hit,seasonPhase,dataAvailability
155774,KBO,2024-04-02,SSG Landers,Doosan Bears,away,Doosan Bears,45.5,-8.6,58.6,home,0,early,1
155775,KBO,2024-04-02,KT Wiz Suwon,KIA Tigers,away,KIA Tigers,56.6,-12.1,62.1,home,0,early,1
155776,KBO,2024-04-02,LG Twins,NC Dinos,away,NC Dinos,34.1,-0.7,50.7,away,1,early,1
155777,KBO,2024-04-02,Hanwha Eagles,Lotte Giants,home,Hanwha Eagles,61.1,18.9,68.9,away,0,early,1
151969,NPB,2024-04-03,Seibu Lions,Orix Buffaloes,home,Seibu Lions,54,8.2,58.2,home,1,early,1
151970,NPB,2024-04-03,Chunichi Dragons,Yomiuri Giants,home,Chunichi Dragons,46.3,4.5,54.5,home,1,early,1
151972,NPB,2024-04-03,Hanshin Tigers,Yokohama BayStars,away,Yokohama BayStars,57.6,-13.7,63.7,home,0,early,1
151973,NPB,2024-04-03,Fukuoka S. Hawks,Chiba Lotte Marines,home,Fukuoka S. Hawks,57.4,13.3,63.3,away,0,early,1
151968,NPB,2024-04-03,Nippon Ham Fighters,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,53.5,-7.5,57.5,home,0,early,1
155779,KBO,2024-04-03,KT Wiz Suwon,KIA Tigers,away,KIA Tigers,42,-4.7,54.7,away,1,early,1
155780,KBO,2024-04-03,LG Twins,NC Dinos,away,NC Dinos,46,-4.1,54.1,home,0,early,1
155782,KBO,2024-04-03,SSG Landers,Doosan Bears,away,Doosan Bears,41.1,-2.1,52.1,home,0,early,1
151978,NPB,2024-04-04,Seibu Lions,Orix Buffaloes,home,Seibu Lions,56.6,12.1,62.1,away,0,early,1
151974,NPB,2024-04-04,Chunichi Dragons,Yomiuri Giants,home,Chunichi Dragons,47.4,6.2,56.2,away,0,early,1
151975,NPB,2024-04-04,Fukuoka S. Hawks,Chiba Lotte Marines,home,Fukuoka S. Hawks,52.2,8.9,58.9,home,1,early,1
151976,NPB,2024-04-04,Hanshin Tigers,Yokohama BayStars,away,Yokohama BayStars,50.1,-5.7,55.7,away,1,early,1
151977,NPB,2024-04-04,Hiroshima Carp,Yakult Swallows,away,Yakult Swallows,44.5,-1.8,51.8,home,0,early,1
155783,KBO,2024-04-04,Samsung Lions,Kiwoom Heroes,away,Kiwoom Heroes,39.6,-6.3,56.3,away,1,early,1
155784,KBO,2024-04-04,SSG Landers,Doosan Bears,home,SSG Landers,31,1.3,51.3,home,1,early,1
155785,KBO,2024-04-04,LG Twins,NC Dinos,home,LG Twins,39.9,2.2,52.2,home,1,early,1
155786,KBO,2024-04-04,KT Wiz Suwon,KIA Tigers,away,KIA Tigers,54.9,-9.7,59.7,away,1,early,1
155787,KBO,2024-04-04,Hanwha Eagles,Lotte Giants,home,Hanwha Eagles,54.2,11.8,61.8,home,1,early,1
151979,NPB,2024-04-05,Yomiuri Giants,Yokohama BayStars,away,Yokohama BayStars,34.8,-0.8,50.8,away,1,early,0.9688
151980,NPB,2024-04-05,Yakult Swallows,Hanshin Tigers,home,Yakult Swallows,52.8,9.8,59.8,away,0,early,1
151981,NPB,2024-04-05,Nippon Ham Fighters,Seibu Lions,home,Nippon Ham Fighters,41.7,2.9,52.9,home,1,early,1
151982,NPB,2024-04-05,Rakuten Gold. Eagles,Fukuoka S. Hawks,away,Fukuoka S. Hawks,38.9,-4.2,54.2,away,1,early,0.9688
151983,NPB,2024-04-05,Hiroshima Carp,Chunichi Dragons,home,Hiroshima Carp,37.7,1.5,51.5,away,0,early,1
151984,NPB,2024-04-05,Chiba Lotte Marines,Orix Buffaloes,away,Orix Buffaloes,51.5,-4.5,54.5,home,0,early,1
155788,KBO,2024-04-05,KIA Tigers,Samsung Lions,home,KIA Tigers,57.8,14,64,home,1,early,1
155789,KBO,2024-04-05,Kiwoom Heroes,Hanwha Eagles,away,Hanwha Eagles,41.9,-8,58,home,0,early,0.9688
155790,KBO,2024-04-05,LG Twins,KT Wiz Suwon,home,LG Twins,57.2,13.1,63.1,away,0,early,1
155791,KBO,2024-04-05,Lotte Giants,Doosan Bears,away,Doosan Bears,44.1,-6.5,56.5,away,1,early,1
155792,KBO,2024-04-05,NC Dinos,SSG Landers,away,SSG Landers,30.3,-0.3,50.3,home,0,early,1
151985,NPB,2024-04-06,Chiba Lotte Marines,Orix Buffaloes,home,Chiba Lotte Marines,34.6,0.1,50.1,away,0,early,1
151986,NPB,2024-04-06,Hiroshima Carp,Chunichi Dragons,away,Chunichi Dragons,40.8,-2.9,52.9,away,1,early,1
151987,NPB,2024-04-06,Nippon Ham Fighters,Seibu Lions,home,Nippon Ham Fighters,43.2,5.1,55.1,away,0,early,1
151988,NPB,2024-04-06,Rakuten Gold. Eagles,Fukuoka S. Hawks,away,Fukuoka S. Hawks,55.8,-10.9,60.9,away,1,early,1
151989,NPB,2024-04-06,Yakult Swallows,Hanshin Tigers,home,Yakult Swallows,42.5,4.1,54.1,away,0,early,1
155793,KBO,2024-04-06,Lotte Giants,Doosan Bears,away,Doosan Bears,55.5,-10.5,60.5,home,0,early,1
155794,KBO,2024-04-06,NC Dinos,SSG Landers,home,NC Dinos,45.7,5.6,55.6,home,1,early,1
155795,KBO,2024-04-06,LG Twins,KT Wiz Suwon,home,LG Twins,49.1,8.7,58.7,home,1,early,1
155796,KBO,2024-04-06,KIA Tigers,Samsung Lions,home,KIA Tigers,59.4,16.4,66.4,away,0,early,1
155797,KBO,2024-04-06,Kiwoom Heroes,Hanwha Eagles,away,Hanwha Eagles,37.2,-0.8,50.8,home,0,early,1
151990,NPB,2024-04-06,Yomiuri Giants,Yokohama BayStars,away,Yokohama BayStars,48.4,-6.5,56.5,away,1,early,1
151991,NPB,2024-04-07,Rakuten Gold. Eagles,Fukuoka S. Hawks,away,Fukuoka S. Hawks,56.4,-11.9,61.9,home,0,early,1
151994,NPB,2024-04-07,Nippon Ham Fighters,Seibu Lions,away,Seibu Lions,41,-1.2,51.2,away,1,early,1
151993,NPB,2024-04-07,Yakult Swallows,Hanshin Tigers,home,Yakult Swallows,41.1,2.1,52.1,home,1,early,1
151995,NPB,2024-04-07,Hiroshima Carp,Chunichi Dragons,away,Chunichi Dragons,47.5,-6.4,56.4,away,1,early,1
151992,NPB,2024-04-07,Yomiuri Giants,Yokohama BayStars,away,Yokohama BayStars,54.7,-9.2,59.2,home,0,early,1
151996,NPB,2024-04-07,Chiba Lotte Marines,Orix Buffaloes,away,Orix Buffaloes,52,-5.3,55.3,home,0,early,1
155798,KBO,2024-04-07,KIA Tigers,Samsung Lions,home,KIA Tigers,52.8,9.7,59.7,away,0,early,1
155799,KBO,2024-04-07,Kiwoom Heroes,Hanwha Eagles,home,Kiwoom Heroes,36,2.2,52.2,home,1,early,1
155800,KBO,2024-04-07,LG Twins,KT Wiz Suwon,home,LG Twins,56.8,12.4,62.4,home,1,early,1
155801,KBO,2024-04-07,Lotte Giants,Doosan Bears,away,Doosan Bears,42.5,-4.1,54.1,home,0,early,1
155802,KBO,2024-04-07,NC Dinos,SSG Landers,home,NC Dinos,55.4,10.4,60.4,home,1,early,1
151997,NPB,2024-04-09,Fukuoka S. Hawks,Nippon Ham Fighters,home,Fukuoka S. Hawks,44.7,8.5,58.5,away,0,early,0.9688
151998,NPB,2024-04-09,Hanshin Tigers,Hiroshima Carp,away,Hiroshima Carp,24,-0.6,50.6,home,0,early,0.9688
151999,NPB,2024-04-09,Orix Buffaloes,Rakuten Gold. Eagles,home,Orix Buffaloes,38.2,0.9,50.9,home,1,early,1
152000,NPB,2024-04-09,Seibu Lions,Chiba Lotte Marines,home,Seibu Lions,44.7,8.6,58.6,away,0,early,0.9688
152001,NPB,2024-04-09,Yakult Swallows,Yomiuri Giants,home,Yakult Swallows,38.2,2.3,52.3,away,0,early,1
152002,NPB,2024-04-09,Yokohama BayStars,Chunichi Dragons,away,Chunichi Dragons,29.6,-1.8,51.8,away,1,early,0.9688
155803,KBO,2024-04-09,Lotte Giants,Samsung Lions,home,Lotte Giants,45.8,2.5,52.5,away,0,early,1
155804,KBO,2024-04-09,SSG Landers,Kiwoom Heroes,away,Kiwoom Heroes,38,-3.9,53.9,home,0,early,1
155805,KBO,2024-04-09,KIA Tigers,LG Twins,away,LG Twins,38.2,-5.9,55.9,home,0,early,0.9688
155806,KBO,2024-04-09,NC Dinos,KT Wiz Suwon,home,NC Dinos,48.6,14.5,64.5,away,0,early,0.9688
155807,KBO,2024-04-09,Doosan Bears,Hanwha Eagles,home,Doosan Bears,38.4,0.5,50.5,home,1,early,1
155808,KBO,2024-04-10,Doosan Bears,Hanwha Eagles,home,Doosan Bears,41.1,4.6,54.6,home,1,early,1
155809,KBO,2024-04-10,KIA Tigers,LG Twins,home,KIA Tigers,35.5,1.5,51.5,home,1,early,1
155810,KBO,2024-04-10,Lotte Giants,Samsung Lions,away,Samsung Lions,45.9,-4,54,away,1,early,1
155811,KBO,2024-04-10,NC Dinos,KT Wiz Suwon,home,NC Dinos,49,8.6,58.6,home,1,early,1
155812,KBO,2024-04-10,SSG Landers,Kiwoom Heroes,home,SSG Landers,37.6,1.4,51.4,home,1,early,1
152003,NPB,2024-04-10,Seibu Lions,Chiba Lotte Marines,home,Seibu Lions,38.4,2.6,52.6,away,0,early,1
152004,NPB,2024-04-10,Yokohama BayStars,Chunichi Dragons,away,Chunichi Dragons,46.6,-5,55,away,1,early,1
152005,NPB,2024-04-10,Hanshin Tigers,Hiroshima Carp,home,Hanshin Tigers,42.9,4.8,54.8,away,0,early,1
152006,NPB,2024-04-10,Orix Buffaloes,Rakuten Gold. Eagles,home,Orix Buffaloes,47.2,5.9,55.9,away,0,early,1
152007,NPB,2024-04-11,Fukuoka S. Hawks,Nippon Ham Fighters,home,Fukuoka S. Hawks,44.7,2.1,52.1,home,1,early,1
152008,NPB,2024-04-11,Hanshin Tigers,Hiroshima Carp,away,Hiroshima Carp,42.5,-0.8,50.8,away,1,early,1
152009,NPB,2024-04-11,Orix Buffaloes,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,45.8,-0.5,50.5,home,0,early,1
152010,NPB,2024-04-11,Yakult Swallows,Yomiuri Giants,away,Yomiuri Giants,42.9,-3.4,53.4,away,1,early,1
155813,KBO,2024-04-11,NC Dinos,KT Wiz Suwon,home,NC Dinos,57.4,13.4,63.4,home,1,early,1
155814,KBO,2024-04-11,SSG Landers,Kiwoom Heroes,home,SSG Landers,40,4.9,54.9,away,0,early,1
155815,KBO,2024-04-11,Lotte Giants,Samsung Lions,away,Samsung Lions,47.8,-6.9,56.9,away,1,early,1
155816,KBO,2024-04-11,KIA Tigers,LG Twins,home,KIA Tigers,41.1,4.7,54.7,home,1,early,1
155817,KBO,2024-04-11,Doosan Bears,Hanwha Eagles,home,Doosan Bears,43.7,8.5,58.5,away,0,early,1
152015,NPB,2024-04-12,Yokohama BayStars,Yakult Swallows,home,Yokohama BayStars,41.2,4.1,54.1,home,1,early,1
152011,NPB,2024-04-12,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,58.2,14.6,64.6,draw,,early,1
152012,NPB,2024-04-12,Orix Buffaloes,Nippon Ham Fighters,home,Orix Buffaloes,36.5,4.8,54.8,away,0,early,0.9688
152013,NPB,2024-04-12,Rakuten Gold. Eagles,Chiba Lotte Marines,home,Rakuten Gold. Eagles,37.7,0.8,50.8,home,1,early,1
152014,NPB,2024-04-12,Seibu Lions,Fukuoka S. Hawks,away,Fukuoka S. Hawks,48.9,-4.6,54.6,away,1,early,1
152016,NPB,2024-04-12,Yomiuri Giants,Hiroshima Carp,home,Yomiuri Giants,52.8,6.4,56.4,home,1,early,1
155818,KBO,2024-04-12,Doosan Bears,LG Twins,home,Doosan Bears,28.4,1.4,51.4,away,0,early,0.9688
155819,KBO,2024-04-12,Hanwha Eagles,KIA Tigers,away,KIA Tigers,35.3,-2.6,52.6,away,1,early,1
155820,KBO,2024-04-12,Kiwoom Heroes,Lotte Giants,home,Kiwoom Heroes,38,7.2,57.2,home,1,early,0.9688
155821,KBO,2024-04-12,KT Wiz Suwon,SSG Landers,away,SSG Landers,46.1,-4.3,54.3,home,0,early,1
155822,KBO,2024-04-12,Samsung Lions,NC Dinos,away,NC Dinos,43.7,-5.9,55.9,away,1,early,1
152017,NPB,2024-04-13,Yokohama BayStars,Yakult Swallows,home,Yokohama BayStars,52.6,6.1,56.1,away,0,early,1
152018,NPB,2024-04-13,Yomiuri Giants,Hiroshima Carp,home,Yomiuri Giants,55.1,9.9,59.9,home,1,early,1
152019,NPB,2024-04-13,Seibu Lions,Fukuoka S. Hawks,away,Fukuoka S. Hawks,53.3,-7.2,57.2,away,1,early,1
152020,NPB,2024-04-13,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,56.9,12.6,62.6,home,1,early,1
152021,NPB,2024-04-13,Orix Buffaloes,Nippon Ham Fighters,away,Nippon Ham Fighters,36.2,-1.2,51.2,home,0,early,1
152022,NPB,2024-04-13,Rakuten Gold. Eagles,Chiba Lotte Marines,home,Rakuten Gold. Eagles,53.5,7.4,57.4,draw,,early,1
155824,KBO,2024-04-13,Hanwha Eagles,KIA Tigers,away,KIA Tigers,47.6,-6.6,56.6,away,1,early,1
155823,KBO,2024-04-13,Doosan Bears,LG Twins,away,LG Twins,46.7,-3.8,53.8,home,0,early,1
155825,KBO,2024-04-13,Kiwoom Heroes,Lotte Giants,home,Kiwoom Heroes,50.9,11.4,61.4,home,1,early,1
155826,KBO,2024-04-13,KT Wiz Suwon,SSG Landers,home,KT Wiz Suwon,40.2,0.7,50.7,away,0,early,1
155827,KBO,2024-04-13,Samsung Lions,NC Dinos,away,NC Dinos,56.2,-11.5,61.5,away,1,early,1
152025,NPB,2024-04-14,Rakuten Gold. Eagles,Chiba Lotte Marines,home,Rakuten Gold. Eagles,44.8,4.3,54.3,away,0,early,1
152026,NPB,2024-04-14,Seibu Lions,Fukuoka S. Hawks,away,Fukuoka S. Hawks,55.4,-10.4,60.4,away,1,early,1
152023,NPB,2024-04-14,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,57.8,13.9,63.9,away,0,early,1
152024,NPB,2024-04-14,Orix Buffaloes,Nippon Ham Fighters,home,Orix Buffaloes,46.5,4.8,54.8,home,1,early,1
152027,NPB,2024-04-14,Yokohama BayStars,Yakult Swallows,away,Yakult Swallows,40.9,-1.1,51.1,away,1,early,1
152028,NPB,2024-04-14,Yomiuri Giants,Hiroshima Carp,home,Yomiuri Giants,56.4,11.8,61.8,home,1,early,1
155828,KBO,2024-04-14,KT Wiz Suwon,SSG Landers,away,SSG Landers,46.1,-4.3,54.3,away,1,early,1
155829,KBO,2024-04-14,Samsung Lions,NC Dinos,away,NC Dinos,57.3,-13.2,63.2,home,0,early,1
155830,KBO,2024-04-14,Doosan Bears,LG Twins,home,Doosan Bears,40.5,3.8,53.8,home,1,early,1
155831,KBO,2024-04-14,Kiwoom Heroes,Lotte Giants,home,Kiwoom Heroes,52.4,13.7,63.7,home,1,early,1
155832,KBO,2024-04-14,Hanwha Eagles,KIA Tigers,away,KIA Tigers,54.4,-8.9,58.9,away,1,early,1
152029,NPB,2024-04-16,Nippon Ham Fighters,Fukuoka S. Hawks,away,Fukuoka S. Hawks,55.6,-10.6,60.6,home,0,early,1
152030,NPB,2024-04-16,Rakuten Gold. Eagles,Orix Buffaloes,away,Orix Buffaloes,41.1,-3.3,53.3,home,0,early,1
152031,NPB,2024-04-16,Hiroshima Carp,Yokohama BayStars,away,Yokohama BayStars,43,-1.5,51.5,home,0,early,1
152032,NPB,2024-04-16,Hanshin Tigers,Yomiuri Giants,away,Yomiuri Giants,57.9,-14.1,64.1,draw,,early,1
152033,NPB,2024-04-16,Chunichi Dragons,Yakult Swallows,home,Chunichi Dragons,38.3,0.4,50.4,home,1,early,1
152034,NPB,2024-04-16,Chiba Lotte Marines,Seibu Lions,home,Chiba Lotte Marines,33.7,5.3,55.3,home,1,early,1
155833,KBO,2024-04-16,Kiwoom Heroes,KT Wiz Suwon,home,Kiwoom Heroes,47.1,12.2,62.2,home,1,early,0.9688
155834,KBO,2024-04-16,LG Twins,Lotte Giants,home,LG Twins,47.2,12.3,62.3,home,1,early,0.9688
155835,KBO,2024-04-16,NC Dinos,Hanwha Eagles,home,NC Dinos,44.3,8,58,away,0,early,0.9688
155836,KBO,2024-04-16,Samsung Lions,Doosan Bears,away,Doosan Bears,43.3,-6.5,56.5,home,0,early,0.9688
155837,KBO,2024-04-16,SSG Landers,KIA Tigers,away,KIA Tigers,44.9,-8.8,58.8,home,0,early,0.9688
152035,NPB,2024-04-17,Chiba Lotte Marines,Seibu Lions,home,Chiba Lotte Marines,34.4,6.4,56.4,home,1,early,1
152036,NPB,2024-04-17,Chunichi Dragons,Yakult Swallows,home,Chunichi Dragons,42.6,3.6,53.6,home,1,early,1
152037,NPB,2024-04-17,Hanshin Tigers,Yomiuri Giants,away,Yomiuri Giants,56.3,-11.7,61.7,home,0,early,1
152038,NPB,2024-04-17,Hiroshima Carp,Yokohama BayStars,home,Hiroshima Carp,41.3,2.4,52.4,home,1,early,1
152039,NPB,2024-04-17,Nippon Ham Fighters,Fukuoka S. Hawks,away,Fukuoka S. Hawks,47.4,-6.3,56.3,draw,,early,1
152040,NPB,2024-04-17,Rakuten Gold. Eagles,Orix Buffaloes,home,Rakuten Gold. Eagles,30.4,0.4,50.4,away,0,early,1
155838,KBO,2024-04-17,Samsung Lions,Doosan Bears,away,Doosan Bears,37,-0.4,50.4,home,0,early,1
155839,KBO,2024-04-17,SSG Landers,KIA Tigers,away,KIA Tigers,44.2,-1.4,51.4,away,1,early,1
155840,KBO,2024-04-17,Kiwoom Heroes,KT Wiz Suwon,home,Kiwoom Heroes,59,15.7,65.7,away,0,early,1
155841,KBO,2024-04-17,NC Dinos,Hanwha Eagles,home,NC Dinos,43.5,0.4,50.4,home,1,early,1
155842,KBO,2024-04-17,LG Twins,Lotte Giants,home,LG Twins,59.1,15.9,65.9,home,1,early,1
152041,NPB,2024-04-18,Chunichi Dragons,Yakult Swallows,home,Chunichi Dragons,43.9,5.5,55.5,away,0,early,1
152042,NPB,2024-04-18,Hanshin Tigers,Yomiuri Giants,away,Yomiuri Giants,50.2,-5.8,55.8,home,0,early,1
152043,NPB,2024-04-18,Rakuten Gold. Eagles,Orix Buffaloes,away,Orix Buffaloes,50.3,-2.6,52.6,away,1,early,1
155843,KBO,2024-04-18,Kiwoom Heroes,KT Wiz Suwon,home,Kiwoom Heroes,52,8.6,58.6,away,0,early,1
155844,KBO,2024-04-18,LG Twins,Lotte Giants,home,LG Twins,59.9,17.1,67.1,away,0,early,1
155846,KBO,2024-04-18,Samsung Lions,Doosan Bears,home,Samsung Lions,31.1,1.5,51.5,home,1,early,1
155847,KBO,2024-04-18,SSG Landers,KIA Tigers,away,KIA Tigers,53.2,-7.1,57.1,home,0,early,1
152044,NPB,2024-04-19,Seibu Lions,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,39.5,-2.9,52.9,home,0,early,1
152045,NPB,2024-04-19,Yakult Swallows,Yokohama BayStars,home,Yakult Swallows,49.3,5.2,55.2,home,1,early,1
152046,NPB,2024-04-19,Hanshin Tigers,Chunichi Dragons,away,Chunichi Dragons,42.7,-4.4,54.4,home,0,early,1
152047,NPB,2024-04-19,Nippon Ham Fighters,Chiba Lotte Marines,home,Nippon Ham Fighters,34.6,0.1,50.1,home,1,early,1
152048,NPB,2024-04-19,Hiroshima Carp,Yomiuri Giants,away,Yomiuri Giants,45.1,-2.1,52.1,draw,,early,1
152049,NPB,2024-04-19,Fukuoka S. Hawks,Orix Buffaloes,home,Fukuoka S. Hawks,43.2,5.1,55.1,home,1,early,1
155848,KBO,2024-04-19,SSG Landers,LG Twins,home,SSG Landers,24.2,0.8,50.8,away,0,early,0.9688
155849,KBO,2024-04-19,Lotte Giants,KT Wiz Suwon,away,KT Wiz Suwon,41.3,-3.6,53.6,home,0,early,1
155850,KBO,2024-04-19,KIA Tigers,NC Dinos,away,NC Dinos,44.7,-0.9,50.9,home,0,early,1
155851,KBO,2024-04-19,Hanwha Eagles,Samsung Lions,away,Samsung Lions,34,-3.2,53.2,home,0,early,1
155852,KBO,2024-04-19,Doosan Bears,Kiwoom Heroes,home,Doosan Bears,37.8,4.9,54.9,home,1,early,1
152050,NPB,2024-04-20,Fukuoka S. Hawks,Orix Buffaloes,home,Fukuoka S. Hawks,53.8,8,58,draw,,early,1
152051,NPB,2024-04-20,Hanshin Tigers,Chunichi Dragons,home,Hanshin Tigers,32.7,0.6,50.6,home,1,early,1
152052,NPB,2024-04-20,Hiroshima Carp,Yomiuri Giants,away,Yomiuri Giants,43.6,-2.5,52.5,home,0,early,1
152053,NPB,2024-04-20,Nippon Ham Fighters,Chiba Lotte Marines,home,Nippon Ham Fighters,38.7,3,53,home,1,early,1
152054,NPB,2024-04-20,Seibu Lions,Rakuten Gold. Eagles,home,Seibu Lions,40.2,2,52,away,0,early,1
155854,KBO,2024-04-20,Hanwha Eagles,Samsung Lions,home,Hanwha Eagles,38.4,1.3,51.3,away,0,early,1
155855,KBO,2024-04-20,KIA Tigers,NC Dinos,home,KIA Tigers,51.4,4.3,54.3,home,1,early,1
152055,NPB,2024-04-20,Yakult Swallows,Yokohama BayStars,home,Yakult Swallows,54.1,8.5,58.5,away,0,early,1
152059,NPB,2024-04-21,Nippon Ham Fighters,Chiba Lotte Marines,home,Nippon Ham Fighters,48,7.1,57.1,home,1,early,1
152061,NPB,2024-04-21,Fukuoka S. Hawks,Orix Buffaloes,home,Fukuoka S. Hawks,53.1,6.9,56.9,away,0,early,1
152058,NPB,2024-04-21,Hiroshima Carp,Yomiuri Giants,home,Hiroshima Carp,33.8,3.5,53.5,draw,,early,1
152057,NPB,2024-04-21,Seibu Lions,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,47.6,-3.3,53.3,away,1,early,1
152060,NPB,2024-04-21,Hanshin Tigers,Chunichi Dragons,home,Hanshin Tigers,34.1,2.7,52.7,home,1,early,1
155858,KBO,2024-04-21,SSG Landers,LG Twins,away,LG Twins,48.2,-6.1,56.1,away,1,early,1
155859,KBO,2024-04-21,Lotte Giants,KT Wiz Suwon,home,Lotte Giants,41.1,2.1,52.1,draw,,early,1
155860,KBO,2024-04-21,Hanwha Eagles,Samsung Lions,away,Samsung Lions,35.7,-1.8,51.8,away,1,early,1
155861,KBO,2024-04-21,KIA Tigers,NC Dinos,home,KIA Tigers,53.8,7.9,57.9,away,0,early,1
155862,KBO,2024-04-21,Doosan Bears,Kiwoom Heroes,home,Doosan Bears,54.7,9.3,59.3,away,0,early,1
155853,KBO,2024-04-21,Doosan Bears,Kiwoom Heroes,home,Doosan Bears,37.1,4,54,home,1,early,1
155856,KBO,2024-04-21,Lotte Giants,KT Wiz Suwon,home,Lotte Giants,40.3,0.9,50.9,home,1,early,1
155857,KBO,2024-04-21,SSG Landers,LG Twins,away,LG Twins,50.8,-10,60,draw,,early,1
152056,NPB,2024-04-21,Yakult Swallows,Yokohama BayStars,home,Yakult Swallows,47.8,2.3,52.3,away,0,early,1
152066,NPB,2024-04-23,Yokohama BayStars,Hanshin Tigers,away,Hanshin Tigers,33.5,-1.7,51.7,draw,,early,1
152062,NPB,2024-04-23,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,46.3,-6.5,56.5,away,1,early,1
152063,NPB,2024-04-23,Orix Buffaloes,Seibu Lions,home,Orix Buffaloes,50.3,7.3,57.3,home,1,early,1
152064,NPB,2024-04-23,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,42.7,-3.8,53.8,away,1,early,1
152065,NPB,2024-04-23,Yakult Swallows,Hiroshima Carp,away,Hiroshima Carp,38.6,-4.8,54.8,away,1,early,1
152067,NPB,2024-04-23,Yomiuri Giants,Chunichi Dragons,home,Yomiuri Giants,36,0.9,50.9,home,1,early,1
155863,KBO,2024-04-23,Doosan Bears,NC Dinos,away,NC Dinos,44.3,-0.3,50.3,home,0,early,1
155864,KBO,2024-04-23,Samsung Lions,LG Twins,away,LG Twins,42.7,-4.4,54.4,home,0,early,1
155865,KBO,2024-04-23,Kiwoom Heroes,KIA Tigers,away,KIA Tigers,48.6,-6.7,56.7,away,1,early,1
155866,KBO,2024-04-23,KT Wiz Suwon,Hanwha Eagles,away,Hanwha Eagles,44.5,-7.1,57.1,home,0,early,1
152069,NPB,2024-04-24,Yokohama BayStars,Hanshin Tigers,away,Hanshin Tigers,32.5,-0.3,50.3,away,1,early,1
152068,NPB,2024-04-24,Yomiuri Giants,Chunichi Dragons,home,Yomiuri Giants,48.7,5.6,55.6,away,0,early,1
152072,NPB,2024-04-24,Orix Buffaloes,Seibu Lions,home,Orix Buffaloes,54.6,9.1,59.1,home,1,early,1
152073,NPB,2024-04-24,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,56,-11.3,61.3,away,1,early,1
155868,KBO,2024-04-24,Doosan Bears,NC Dinos,home,Doosan Bears,42.1,3.5,53.5,away,0,early,1
155869,KBO,2024-04-24,Kiwoom Heroes,KIA Tigers,away,KIA Tigers,50,-8.9,58.9,away,1,early,1
155870,KBO,2024-04-24,KT Wiz Suwon,Hanwha Eagles,away,Hanwha Eagles,41.7,-3,53,home,0,early,1
155871,KBO,2024-04-24,Lotte Giants,SSG Landers,home,Lotte Giants,36.3,1.4,51.4,away,0,early,1
155872,KBO,2024-04-24,Samsung Lions,LG Twins,away,LG Twins,40,-0.4,50.4,home,0,early,1
152074,NPB,2024-04-25,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,57.9,-14.2,64.2,away,1,early,1
152075,NPB,2024-04-25,Orix Buffaloes,Seibu Lions,home,Orix Buffaloes,55.2,10.1,60.1,away,0,early,1
152076,NPB,2024-04-25,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,47.4,-6.2,56.2,home,0,early,1
152077,NPB,2024-04-25,Yakult Swallows,Hiroshima Carp,away,Hiroshima Carp,39.6,-6.4,56.4,home,0,early,1
152078,NPB,2024-04-25,Yomiuri Giants,Chunichi Dragons,home,Yomiuri Giants,40.4,0.9,50.9,home,1,early,1
155873,KBO,2024-04-25,Doosan Bears,NC Dinos,home,Doosan Bears,32.3,0,50,home,1,early,1
155874,KBO,2024-04-25,Kiwoom Heroes,KIA Tigers,away,KIA Tigers,51.7,-11.3,61.3,away,1,early,1
155875,KBO,2024-04-25,KT Wiz Suwon,Hanwha Eagles,away,Hanwha Eagles,40.6,-1.2,51.2,home,0,early,1
155876,KBO,2024-04-25,Lotte Giants,SSG Landers,away,SSG Landers,38.5,-2.8,52.8,home,0,early,1
155877,KBO,2024-04-25,Samsung Lions,LG Twins,home,Samsung Lions,37.5,1.2,51.2,away,0,early,1
152080,NPB,2024-04-26,Yokohama BayStars,Yomiuri Giants,away,Yomiuri Giants,33.3,-0.1,50.1,home,0,early,1
152079,NPB,2024-04-26,Hanshin Tigers,Yakult Swallows,home,Hanshin Tigers,33.8,2.2,52.2,away,0,early,1
155878,KBO,2024-04-26,LG Twins,KIA Tigers,away,KIA Tigers,47.9,-5.6,55.6,home,0,early,1
155879,KBO,2024-04-26,SSG Landers,KT Wiz Suwon,away,KT Wiz Suwon,33.3,-1.4,51.4,home,0,early,1
155880,KBO,2024-04-26,Kiwoom Heroes,Samsung Lions,away,Samsung Lions,43.1,-4.4,54.4,away,1,early,1
155881,KBO,2024-04-26,NC Dinos,Lotte Giants,home,NC Dinos,44,6.3,56.3,home,1,early,1
